Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2019,Forest area (% of land area),AG.LND.FRST.ZS,23.9920179763222
Philippines,PHL,2018,Forest area (% of land area),AG.LND.FRST.ZS,23.8750041922393
Philippines,PHL,2017,Forest area (% of land area),AG.LND.FRST.ZS,23.758023946071
Philippines,PHL,2016,Forest area (% of land area),AG.LND.FRST.ZS,23.6410101619881
Philippines,PHL,2015,Forest area (% of land area),AG.LND.FRST.ZS,23.5239963779052
Philippines,PHL,2014,Forest area (% of land area),AG.LND.FRST.ZS,23.4069960089882
Philippines,PHL,2013,Forest area (% of land area),AG.LND.FRST.ZS,23.2899956400711
Philippines,PHL,2012,Forest area (% of land area),AG.LND.FRST.ZS,23.172995271154
Philippines,PHL,2011,Forest area (% of land area),AG.LND.FRST.ZS,23.055994902237
Philippines,PHL,2010,Forest area (% of land area),AG.LND.FRST.ZS,22.9389945333199
Philippines,PHL,2009,Forest area (% of land area),AG.LND.FRST.ZS,23.0964684575913
Philippines,PHL,2008,Forest area (% of land area),AG.LND.FRST.ZS,23.2539423818627
Philippines,PHL,2007,Forest area (% of land area),AG.LND.FRST.ZS,23.4114163061341
Philippines,PHL,2006,Forest area (% of land area),AG.LND.FRST.ZS,23.5688902304055
Philippines,PHL,2005,Forest area (% of land area),AG.LND.FRST.ZS,23.7263641546769
Philippines,PHL,2004,Forest area (% of land area),AG.LND.FRST.ZS,23.8838380789483
Philippines,PHL,2003,Forest area (% of land area),AG.LND.FRST.ZS,24.0413120032196
Philippines,PHL,2002,Forest area (% of land area),AG.LND.FRST.ZS,24.198785927491
Philippines,PHL,2001,Forest area (% of land area),AG.LND.FRST.ZS,24.3562598517624
Philippines,PHL,2000,Forest area (% of land area),AG.LND.FRST.ZS,24.5137337760338
Philippines,PHL,1999,Forest area (% of land area),AG.LND.FRST.ZS,24.6712110540967
Philippines,PHL,1998,Forest area (% of land area),AG.LND.FRST.ZS,24.8286883321595
Philippines,PHL,1997,Forest area (% of land area),AG.LND.FRST.ZS,24.9861656102224
Philippines,PHL,1996,Forest area (% of land area),AG.LND.FRST.ZS,25.1436428882852
Philippines,PHL,1995,Forest area (% of land area),AG.LND.FRST.ZS,25.3011201663481
Philippines,PHL,1994,Forest area (% of land area),AG.LND.FRST.ZS,25.4585974444109
Philippines,PHL,1993,Forest area (% of land area),AG.LND.FRST.ZS,25.6160747224738
Philippines,PHL,1992,Forest area (% of land area),AG.LND.FRST.ZS,25.7735520005366
Philippines,PHL,1991,Forest area (% of land area),AG.LND.FRST.ZS,25.9310292785995
Philippines,PHL,1990,Forest area (% of land area),AG.LND.FRST.ZS,26.0885065566623
Philippines,PHL,2011,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,9.26590538336052
Philippines,PHL,2010,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,9.10743801652893
Philippines,PHL,2009,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,9.39669421487603
Philippines,PHL,2008,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,9.06744379683597
Philippines,PHL,2007,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,8.2273112807464
Philippines,PHL,2006,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,8.33333333333333
Philippines,PHL,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2348
Philippines,PHL,2021,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2020,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2019,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2018,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2017,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2016,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2015,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2014,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2013,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2012,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2011,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2010,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2009,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2008,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2007,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2006,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2005,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2004,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2003,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2002,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2001,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,2000,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1999,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1998,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1997,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1996,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1995,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1994,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1993,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1992,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1991,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1990,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1989,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1988,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1987,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1986,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1985,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1984,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1983,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1982,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1981,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1980,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1979,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1978,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1977,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1976,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1975,Land area (sq. km),AG.LND.TOTL.K2,298170
Philippines,PHL,1974,Land area (sq. km),AG.LND.TOTL.K2,298190
Philippines,PHL,1973,Land area (sq. km),AG.LND.TOTL.K2,298230
Philippines,PHL,1972,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1971,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1970,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1969,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1968,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1967,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1966,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1965,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1964,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1963,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1962,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,1961,Land area (sq. km),AG.LND.TOTL.K2,298260
Philippines,PHL,2010,Rural land area (sq. km),AG.LND.TOTL.RU.K2,282759.125
Philippines,PHL,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,282759.125
Philippines,PHL,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,282759.125
Philippines,PHL,2002,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,127.562310030395
Philippines,PHL,2001,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,122.191011235955
Philippines,PHL,2000,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,116.805721096544
Philippines,PHL,1999,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,111.701081612586
Philippines,PHL,1998,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,106.523855890945
Philippines,PHL,1997,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,101.446480231437
Philippines,PHL,1996,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,96.4660936007641
Philippines,PHL,1995,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,91.7691579943236
Philippines,PHL,1994,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,86.9728209934395
Philippines,PHL,1993,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,82.4512534818942
Philippines,PHL,1992,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,77.8288868445262
Philippines,PHL,1991,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,73.3552032075816
Philippines,PHL,1990,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,65.2372262773723
Philippines,PHL,1989,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,57.1428571428571
Philippines,PHL,1988,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,49.0808823529412
Philippines,PHL,1987,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,40.9594095940959
Philippines,PHL,1986,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,32.7777777777778
Philippines,PHL,1985,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,24.6728971962617
Philippines,PHL,1984,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,16.4204545454545
Philippines,PHL,1983,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,17.8212927756654
Philippines,PHL,1982,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,18.763358778626
Philippines,PHL,1981,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,19.5555555555556
Philippines,PHL,1980,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,20.1472838561591
Philippines,PHL,1979,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,21.0807692307692
Philippines,PHL,1978,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,21.0097087378641
Philippines,PHL,1977,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,20.8156862745098
Philippines,PHL,1976,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,20.884
Philippines,PHL,1975,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,21.4639175257732
Philippines,PHL,1974,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,19.5520833333333
Philippines,PHL,1973,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,17.6147368421053
Philippines,PHL,1972,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,16.1936170212766
Philippines,PHL,1971,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,15.5297157622739
Philippines,PHL,1970,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,14.5824411134904
Philippines,PHL,1969,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,14.8936170212766
Philippines,PHL,1968,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,12.8964059196617
Philippines,PHL,1967,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,11.0336134453782
Philippines,PHL,1966,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,10.9270833333333
Philippines,PHL,1965,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,10.8609958506224
Philippines,PHL,1964,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,10.8057851239669
Philippines,PHL,1963,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,10.7530864197531
Philippines,PHL,1962,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,8.55122950819672
Philippines,PHL,1961,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,8.36563966537441
Philippines,PHL,2018,Cereal production (metric tons),AG.PRD.CREL.MT,26838577
Philippines,PHL,2017,Cereal production (metric tons),AG.PRD.CREL.MT,27191836
Philippines,PHL,2016,Cereal production (metric tons),AG.PRD.CREL.MT,24846678
Philippines,PHL,2015,Cereal production (metric tons),AG.PRD.CREL.MT,25669246
Philippines,PHL,2014,Cereal production (metric tons),AG.PRD.CREL.MT,26739122
Philippines,PHL,2013,Cereal production (metric tons),AG.PRD.CREL.MT,25817441
Philippines,PHL,2012,Cereal production (metric tons),AG.PRD.CREL.MT,25440478
Philippines,PHL,2011,Cereal production (metric tons),AG.PRD.CREL.MT,23655648
Philippines,PHL,2010,Cereal production (metric tons),AG.PRD.CREL.MT,22149369
Philippines,PHL,2009,Cereal production (metric tons),AG.PRD.CREL.MT,23300701
Philippines,PHL,2008,Cereal production (metric tons),AG.PRD.CREL.MT,23744012
Philippines,PHL,2007,Cereal production (metric tons),AG.PRD.CREL.MT,22977304
Philippines,PHL,2006,Cereal production (metric tons),AG.PRD.CREL.MT,21408902
Philippines,PHL,2005,Cereal production (metric tons),AG.PRD.CREL.MT,19856348
Philippines,PHL,2004,Cereal production (metric tons),AG.PRD.CREL.MT,19910353
Philippines,PHL,2003,Cereal production (metric tons),AG.PRD.CREL.MT,18115690
Philippines,PHL,2002,Cereal production (metric tons),AG.PRD.CREL.MT,17590069
Philippines,PHL,2001,Cereal production (metric tons),AG.PRD.CREL.MT,17480299
Philippines,PHL,2000,Cereal production (metric tons),AG.PRD.CREL.MT,16901159
Philippines,PHL,1999,Cereal production (metric tons),AG.PRD.CREL.MT,16372331
Philippines,PHL,1998,Cereal production (metric tons),AG.PRD.CREL.MT,12385314
Philippines,PHL,1997,Cereal production (metric tons),AG.PRD.CREL.MT,15604612
Philippines,PHL,1996,Cereal production (metric tons),AG.PRD.CREL.MT,15439998
Philippines,PHL,1995,Cereal production (metric tons),AG.PRD.CREL.MT,14673162
Philippines,PHL,1994,Cereal production (metric tons),AG.PRD.CREL.MT,15062260
Philippines,PHL,1993,Cereal production (metric tons),AG.PRD.CREL.MT,14235789
Philippines,PHL,1992,Cereal production (metric tons),AG.PRD.CREL.MT,13750627
Philippines,PHL,1991,Cereal production (metric tons),AG.PRD.CREL.MT,14332247
Philippines,PHL,1990,Cereal production (metric tons),AG.PRD.CREL.MT,14987250
Philippines,PHL,1989,Cereal production (metric tons),AG.PRD.CREL.MT,13981140
Philippines,PHL,1988,Cereal production (metric tons),AG.PRD.CREL.MT,13399121
Philippines,PHL,1987,Cereal production (metric tons),AG.PRD.CREL.MT,12818171
Philippines,PHL,1986,Cereal production (metric tons),AG.PRD.CREL.MT,13337939
Philippines,PHL,1985,Cereal production (metric tons),AG.PRD.CREL.MT,12727856
Philippines,PHL,1984,Cereal production (metric tons),AG.PRD.CREL.MT,11269139
Philippines,PHL,1983,Cereal production (metric tons),AG.PRD.CREL.MT,10647242
Philippines,PHL,1982,Cereal production (metric tons),AG.PRD.CREL.MT,11670615
Philippines,PHL,1981,Cereal production (metric tons),AG.PRD.CREL.MT,11215910
Philippines,PHL,1980,Cereal production (metric tons),AG.PRD.CREL.MT,10775175
Philippines,PHL,1979,Cereal production (metric tons),AG.PRD.CREL.MT,10834585
Philippines,PHL,1978,Cereal production (metric tons),AG.PRD.CREL.MT,10313167
Philippines,PHL,1977,Cereal production (metric tons),AG.PRD.CREL.MT,10083284
Philippines,PHL,1976,Cereal production (metric tons),AG.PRD.CREL.MT,9327624
Philippines,PHL,1975,Cereal production (metric tons),AG.PRD.CREL.MT,8839298
Philippines,PHL,1974,Cereal production (metric tons),AG.PRD.CREL.MT,8146691
Philippines,PHL,1973,Cereal production (metric tons),AG.PRD.CREL.MT,7421393
Philippines,PHL,1972,Cereal production (metric tons),AG.PRD.CREL.MT,6459350
Philippines,PHL,1971,Cereal production (metric tons),AG.PRD.CREL.MT,7374862
Philippines,PHL,1970,Cereal production (metric tons),AG.PRD.CREL.MT,7595768
Philippines,PHL,1969,Cereal production (metric tons),AG.PRD.CREL.MT,7472275
Philippines,PHL,1968,Cereal production (metric tons),AG.PRD.CREL.MT,6177456
Philippines,PHL,1967,Cereal production (metric tons),AG.PRD.CREL.MT,6179853
Philippines,PHL,1966,Cereal production (metric tons),AG.PRD.CREL.MT,5583972
Philippines,PHL,1965,Cereal production (metric tons),AG.PRD.CREL.MT,5452464
Philippines,PHL,1964,Cereal production (metric tons),AG.PRD.CREL.MT,5305080
Philippines,PHL,1963,Cereal production (metric tons),AG.PRD.CREL.MT,5135570
Philippines,PHL,1962,Cereal production (metric tons),AG.PRD.CREL.MT,5239880
Philippines,PHL,1961,Cereal production (metric tons),AG.PRD.CREL.MT,5176370
Philippines,PHL,2019,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102
Philippines,PHL,2018,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.949996948242
Philippines,PHL,2017,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.370002746582
Philippines,PHL,2016,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.6600036621094
Philippines,PHL,2015,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.339996337891
Philippines,PHL,2014,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102
Philippines,PHL,2013,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99.7300033569336
Philippines,PHL,2012,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.319999694824
Philippines,PHL,2011,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,96.8000030517578
Philippines,PHL,2010,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,92.379997253418
Philippines,PHL,2009,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.4199981689453
Philippines,PHL,2008,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.3099975585938
Philippines,PHL,2007,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,90.8899993896484
Philippines,PHL,2006,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,86.0899963378906
Philippines,PHL,2005,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,83.6100006103516
Philippines,PHL,2004,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,82.0999984741211
Philippines,PHL,2003,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,79.3899993896484
Philippines,PHL,2002,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,76.8000030517578
Philippines,PHL,2001,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,74.8300018310547
Philippines,PHL,2000,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,72.379997253418
Philippines,PHL,1999,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,70.4199981689453
Philippines,PHL,1998,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,63.4000015258789
Philippines,PHL,1997,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,71.3399963378906
Philippines,PHL,1996,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,72.1900024414063
Philippines,PHL,1995,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,67.120002746582
Philippines,PHL,1994,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,68.1800003051758
Philippines,PHL,1993,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,65.6600036621094
Philippines,PHL,1992,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,64.2600021362305
Philippines,PHL,1991,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,64.3499984741211
Philippines,PHL,1990,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,65.2399978637695
Philippines,PHL,1989,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,58.7200012207031
Philippines,PHL,1988,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,56.810001373291
Philippines,PHL,1987,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,57.3699989318848
Philippines,PHL,1986,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,58.9599990844727
Philippines,PHL,1985,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,55.1800003051758
Philippines,PHL,1984,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.9900016784668
Philippines,PHL,1983,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,52.0499992370605
Philippines,PHL,1982,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,57.1800003051758
Philippines,PHL,1981,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,54.7299995422363
Philippines,PHL,1980,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,53.2900009155273
Philippines,PHL,1979,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,51.6699981689453
Philippines,PHL,1978,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,50.5200004577637
Philippines,PHL,1977,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,49.1199989318848
Philippines,PHL,1976,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,48.0499992370605
Philippines,PHL,1975,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,44.1500015258789
Philippines,PHL,1974,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,38.4099998474121
Philippines,PHL,1973,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,35.9300003051758
Philippines,PHL,1972,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,34.9000015258789
Philippines,PHL,1971,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,35.3800010681152
Philippines,PHL,1970,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,34.1100006103516
Philippines,PHL,1969,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,32.0900001525879
Philippines,PHL,1968,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,30.5200004577637
Philippines,PHL,1967,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,30.6299991607666
Philippines,PHL,1966,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,30.25
Philippines,PHL,1965,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,29.4500007629395
Philippines,PHL,1964,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,29.4099998474121
Philippines,PHL,1963,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,29.1599998474121
Philippines,PHL,1962,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,28.1200008392334
Philippines,PHL,1961,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,26.4599990844727
Philippines,PHL,2019,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.379997253418
Philippines,PHL,2018,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.709999084473
Philippines,PHL,2017,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.019996643066
Philippines,PHL,2016,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.4800033569336
Philippines,PHL,2015,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.360000610352
Philippines,PHL,2014,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.160003662109
Philippines,PHL,2013,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.25
Philippines,PHL,2012,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.9400024414063
Philippines,PHL,2011,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.620002746582
Philippines,PHL,2010,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,90.9400024414063
Philippines,PHL,2009,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,92
Philippines,PHL,2008,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,92.2699966430664
Philippines,PHL,2007,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,88.4700012207031
Philippines,PHL,2006,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,83.4499969482422
Philippines,PHL,2005,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,80.3899993896484
Philippines,PHL,2004,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,78.9000015258789
Philippines,PHL,2003,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,76.6600036621094
Philippines,PHL,2002,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,74.2900009155273
Philippines,PHL,2001,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,72.0199966430664
Philippines,PHL,2000,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,69.3600006103516
Philippines,PHL,1999,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,67.1699981689453
Philippines,PHL,1998,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,60.9099998474121
Philippines,PHL,1997,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.2600021362305
Philippines,PHL,1996,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,66.1600036621094
Philippines,PHL,1995,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,61.2700004577637
Philippines,PHL,1994,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,61.5900001525879
Philippines,PHL,1993,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,59.0299987792969
Philippines,PHL,1992,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,57.060001373291
Philippines,PHL,1991,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,57.1800003051758
